spot_id,name,lat,lon,url,duration,duration_text
5842041f4e65fad6a77089d5,Fox Hill,42.964,-70.76899999999998,https://www.surfline.com/surf-report/fox-hill/5842041f4e65fad6a77089d5,4.34,4h
5842041f4e65fad6a77089d7,Plaice Cove,42.94600000000001,-70.786,https://www.surfline.com/surf-report/plaice-cove/5842041f4e65fad6a77089d7,4.3,4h
5a1c910b0f87fe001a0c70d8,📸The Wall North ,42.94090473262733,-70.79370975494385,https://www.surfline.com/surf-report/the-wall-north-/5a1c910b0f87fe001a0c70d8,4.29,4h
5842041f4e65fad6a77089e9,📸The Wall,42.93763733340921,-70.79141378402709,https://www.surfline.com/surf-report/the-wall/5842041f4e65fad6a77089e9,4.28,4h
5842041f4e65fad6a77089d9,The Main Beach,42.911574,-70.808306,https://www.surfline.com/surf-report/the-main-beach/5842041f4e65fad6a77089d9,4.23,4h
5842041f4e65fad6a770884a,Seabrook,42.886781810609996,-70.80842971800999,https://www.surfline.com/surf-report/seabrook/5842041f4e65fad6a770884a,4.19,4h
5842041f4e65fad6a77089e3,📸Long Sands Beach,43.163135,-70.616893,https://www.surfline.com/surf-report/long-sands-beach/5842041f4e65fad6a77089e3,4.52,5h
5a1f2b400f87fe001a0c70db,📸York Beach,43.174794127205324,-70.60668468475342,https://www.surfline.com/surf-report/york-beach/5a1f2b400f87fe001a0c70db,4.56,5h
5842041f4e65fad6a77089cf,Short Sands Beach,43.175394,-70.606351,https://www.surfline.com/surf-report/short-sands-beach/5842041f4e65fad6a77089cf,4.56,5h
5842041f4e65fad6a77089ca,Ogunquit,43.251076,-70.591438,https://www.surfline.com/surf-report/ogunquit/5842041f4e65fad6a77089ca,4.63,5h
5bda1f9f815c8500017022bf,📸Moody Point,43.28411204642924,-70.56734073662959,https://www.surfline.com/surf-report/moody-point/5bda1f9f815c8500017022bf,4.73,5h
5842041f4e65fad6a77089dd,Wells Beach,43.302676,-70.565198,https://www.surfline.com/surf-report/wells-beach/5842041f4e65fad6a77089dd,4.71,5h
5842041f4e65fad6a77089e0,Gooch's Beach,43.34711,-70.481651,https://www.surfline.com/surf-report/gooch-s-beach/5842041f4e65fad6a77089e0,4.86,5h
584204214e65fad6a7709c6f,Fortunes Rock,43.429,-70.372,https://www.surfline.com/surf-report/fortunes-rock/584204214e65fad6a7709c6f,5.03,5h
5842041f4e65fad6a77089df,📸Old Orchard Beach,43.514481,-70.372146,https://www.surfline.com/surf-report/old-orchard-beach/5842041f4e65fad6a77089df,4.97,5h
5842041f4e65fad6a77089de,Scarborough Beach State Park,43.54535900000001,-70.304794,https://www.surfline.com/surf-report/scarborough-beach-state-park/5842041f4e65fad6a77089de,5.15,5h
5842041f4e65fad6a77089dc,Higgins Beach,43.55902946610303,-70.27795314788818,https://www.surfline.com/surf-report/higgins-beach/5842041f4e65fad6a77089dc,5.15,5h
584204204e65fad6a77099d6,Popham Beach,43.729,-69.797,https://www.surfline.com/surf-report/popham-beach/584204204e65fad6a77099d6,5.98,6h
